SceneObject,HierarchyPath,Primitive,Category,Material,Rank,CandidateAsset,Kind,Score,Reason
"Antler_R","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Head/Antler_R","Cylinder","character","Mat_JungleWood",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Antler_R","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Head/Antler_R","Cylinder","character","Mat_JungleWood",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Antler_R","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Head/Antler_R","Cylinder","character","Mat_JungleWood",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BL","Capsule","character","Mat_DeerFur",1,"Assets/Art/Wildlife/Wildlife_Deer.prefab","Prefab",70,"semantic:deer; character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BL","Capsule","character","Mat_DeerFur",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BL","Capsule","character","Mat_DeerFur",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BL","Capsule","character","Mat_DeerFur",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BL","Capsule","character","Mat_DeerFur",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BR","Capsule","character","Mat_DeerFur",1,"Assets/Art/Wildlife/Wildlife_Deer.prefab","Prefab",70,"semantic:deer; character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BR","Capsule","character","Mat_DeerFur",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BR","Capsule","character","Mat_DeerFur",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BR","Capsule","character","Mat_DeerFur",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_BR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_BR","Capsule","character","Mat_DeerFur",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FL","Capsule","character","Mat_DeerFur",1,"Assets/Art/Wildlife/Wildlife_Deer.prefab","Prefab",70,"semantic:deer; character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FL","Capsule","character","Mat_DeerFur",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FL","Capsule","character","Mat_DeerFur",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FL","Capsule","character","Mat_DeerFur",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FL","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FL","Capsule","character","Mat_DeerFur",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FR","Capsule","character","Mat_DeerFur",1,"Assets/Art/Wildlife/Wildlife_Deer.prefab","Prefab",70,"semantic:deer; character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FR","Capsule","character","Mat_DeerFur",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FR","Capsule","character","Mat_DeerFur",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FR","Capsule","character","Mat_DeerFur",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_FR","[--- 02_GAMEPLAY ---]/Wildlife_Deer/Leg_FR","Capsule","character","Mat_DeerFur",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_L","Capsule","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_L","Capsule","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_L","Capsule","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_L","Capsule","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_L","Capsule","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_R","Capsule","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_R","Capsule","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_R","Capsule","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_R","Capsule","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Arm_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Arm_R","Capsule","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Body","Capsule","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Body","Capsule","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Body","Capsule","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Body","Capsule","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Body","Capsule","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Head","Sphere","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Head","Sphere","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Head","Sphere","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Head","Sphere","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Head","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Head","Sphere","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_L","Capsule","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_L","Capsule","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_L","Capsule","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_L","Capsule","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_L","Capsule","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_R","Capsule","character","Mat_MonkeyFur",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_R","Capsule","character","Mat_MonkeyFur",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_R","Capsule","character","Mat_MonkeyFur",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_R","Capsule","character","Mat_MonkeyFur",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Leg_R","Capsule","character","Mat_MonkeyFur",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Snout","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Snout","Sphere","character","Mat_MonkeySkin",1,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Snout","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Snout","Sphere","character","Mat_MonkeySkin",2,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Snout","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Snout","Sphere","character","Mat_MonkeySkin",3,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Snout","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Snout","Sphere","character","Mat_MonkeySkin",4,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",70,"semantic:monkey; character-category; project-art"
"Snout","[--- 02_GAMEPLAY ---]/Wildlife_Monkey/Snout","Sphere","character","Mat_MonkeySkin",5,"Assets/Art/player/B3_Monkey/FbxUnity/Monkey_B3.Fbx","Model",70,"semantic:monkey; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body","Capsule","character","Mat_ParrotFeather",1,"Assets/Art/Wildlife/Wildlife_Parrot.prefab","Prefab",70,"semantic:parrot; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body","Capsule","character","Mat_ParrotFeather",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body","Capsule","character","Mat_ParrotFeather",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body","Capsule","character","Mat_ParrotFeather",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body","Capsule","character","Mat_ParrotFeather",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Beak","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Beak","Cube","character","Mat_GuardianGold",1,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:guardian; character-category; project-art"
"Beak","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Beak","Cube","character","Mat_GuardianGold",2,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",70,"semantic:guardian; character-category; project-art"
"Beak","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Beak","Cube","character","Mat_GuardianGold",3,"Assets/Art/VFX/VFX_Guardian_Aura.prefab","Prefab",70,"semantic:guardian; character-category; project-art"
"Beak","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Beak","Cube","character","Mat_GuardianGold",4,"Assets/Art/Wildlife/Wildlife_Parrot.prefab","Prefab",70,"semantic:parrot; character-category; project-art"
"Beak","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Beak","Cube","character","Mat_GuardianGold",5,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Wing_L","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_L","Cube","character","Mat_DivineCyan",1,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:vine; character-category; project-art"
"Wing_L","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_L","Cube","character","Mat_DivineCyan",2,"Assets/Art/Wildlife/Wildlife_Parrot.prefab","Prefab",70,"semantic:parrot; character-category; project-art"
"Wing_L","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_L","Cube","character","Mat_DivineCyan",3,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Wing_L","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_L","Cube","character","Mat_DivineCyan",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Wing_L","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_L","Cube","character","Mat_DivineCyan",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Wing_R","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_R","Cube","character","Mat_DivineCyan",1,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",70,"semantic:vine; character-category; project-art"
"Wing_R","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_R","Cube","character","Mat_DivineCyan",2,"Assets/Art/Wildlife/Wildlife_Parrot.prefab","Prefab",70,"semantic:parrot; character-category; project-art"
"Wing_R","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_R","Cube","character","Mat_DivineCyan",3,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Wing_R","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_R","Cube","character","Mat_DivineCyan",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Wing_R","[--- 02_GAMEPLAY ---]/Wildlife_Parrot/Body/Wing_R","Cube","character","Mat_DivineCyan",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body","Sphere","character","Mat_FrogSkin",1,"Assets/Art/Wildlife/Wildlife_TreeFrog.prefab","Prefab",95,"semantic:tree; semantic:frog; character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body","Sphere","character","Mat_FrogSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body","Sphere","character","Mat_FrogSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body","Sphere","character","Mat_FrogSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Body","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body","Sphere","character","Mat_FrogSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Eye_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_L","Sphere","character","Mat_FrogSkin",1,"Assets/Art/Wildlife/Wildlife_TreeFrog.prefab","Prefab",95,"semantic:tree; semantic:frog; character-category; project-art"
"Eye_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_L","Sphere","character","Mat_FrogSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Eye_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_L","Sphere","character","Mat_FrogSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Eye_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_L","Sphere","character","Mat_FrogSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Eye_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_L","Sphere","character","Mat_FrogSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Eye_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_R","Sphere","character","Mat_FrogSkin",1,"Assets/Art/Wildlife/Wildlife_TreeFrog.prefab","Prefab",95,"semantic:tree; semantic:frog; character-category; project-art"
"Eye_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_R","Sphere","character","Mat_FrogSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Eye_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_R","Sphere","character","Mat_FrogSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Eye_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_R","Sphere","character","Mat_FrogSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Eye_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Body/Eye_R","Sphere","character","Mat_FrogSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_L","Sphere","character","Mat_FrogSkin",1,"Assets/Art/Wildlife/Wildlife_TreeFrog.prefab","Prefab",95,"semantic:tree; semantic:frog; character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_L","Sphere","character","Mat_FrogSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_L","Sphere","character","Mat_FrogSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_L","Sphere","character","Mat_FrogSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_L","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_L","Sphere","character","Mat_FrogSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_R","Sphere","character","Mat_FrogSkin",1,"Assets/Art/Wildlife/Wildlife_TreeFrog.prefab","Prefab",95,"semantic:tree; semantic:frog; character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_R","Sphere","character","Mat_FrogSkin",2,"Assets/Art/Characters/Monkey_Base.prefab","Prefab",45,"character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_R","Sphere","character","Mat_FrogSkin",3,"Assets/Art/Characters/Monkey_DivineGuardian.prefab","Prefab",45,"character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_R","Sphere","character","Mat_FrogSkin",4,"Assets/Art/Characters/Monkey_Guardian.prefab","Prefab",45,"character-category; project-art"
"Leg_R","[--- 02_GAMEPLAY ---]/Wildlife_TreeFrog/Leg_R","Sphere","character","Mat_FrogSkin",5,"Assets/Art/Characters/Monkey_PrimalTitan.prefab","Prefab",45,"character-category; project-art"
