SECTION,TYPE,PATH,DETAIL
ASSET,TEXTURE,"Assets/TerrainTexturesPackFree/TerrainTextures/GroundStones01_N.png",""
ASSET,ANIMATION,"Assets/Art/player/B3_Monkey/Materials/B3_Monkey.controller",""
ASSET,ANIMATION,"Assets/Furry Squirrel/Animations/Animations_Squirrel.controller",""
ASSET,ANIMATION,"Assets/GreenBugGames/All Nature VFX/Art/Models/Butterfly.controller",""
ASSET,ANIMATION,"Assets/GreenBugGames/All Nature VFX/Art/Models/Buttterfly_Track.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Flying.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Idle.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Take Off.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Walk.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Caterpillar.controller",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Caterpillar_Rig_Caterpillar_Move.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Ladybug.controller",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act1.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act2.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act3.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act4.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act5.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Boss.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Attack.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Banana.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_BossRoar.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Checkpoint.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Coin.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Death.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_DoorOpen.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_EnemyHit.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_EnergyBlast.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_FireCrackle.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Footstep.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_HeavyAttack.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Hurt.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Jump.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Land.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_LevelComplete.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_PoisonBubble.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_RuneActivate.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_UIClick.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_WaterSplash.wav",""
